student_id,application_year,age,graduation_year,department,university_tier,cgpa,english_exam_score,attendance_rate,failed_courses_count,target_role,coding_score,problem_solving_score,data_structures_score,sql_score,machine_learning_score,backend_score,frontend_score,cloud_score,devops_score,project_quality_score,real_client_project_count,internship_count,internship_duration_months,freelance_project_count,hackathon_count,hackathon_awards,portfolio_score,github_repo_count,github_avg_stars,open_source_contribution_count,linkedin_profile_score,cv_quality_score,technical_interview_score,hr_interview_score,communication_score,teamwork_score,leadership_score,presentation_score,certification_count,bootcamp_count,applications_sent,interviews_attended,hobby,preferred_social_media_platform,career_success_score,mentor_feedback_text
STU_005651,2024,24,2024,0,3,3.59,33.46,74.47,0,5,91.0,88.46,88.62,94.05996873118896,94.63947825784976,90.12,91.37,80.61,84.83,53.08,3,0,4.0,0,1,1,56.4,6,3.52,4.0,57.81,41.38,66.63,76.75,83.08,89.22,49.63,92.33,3,1,53,4,2,2,90.9,4832
STU_005652,2023,20,2023,0,1,3.43,57.37218746545817,52.48,0,2,90.81,68.45,85.15,70.8,61.97,97.51,79.39,76.67627019258771,91.63688112569773,22.92,2,0,4.0,1,2,1,13.87,3,5.44,0.0,71.12,47.8,90.01,57.41,36.91,52.9,59.52,42.96,1,2,7,1,5,5,68.63,1671
STU_005653,2025,22,2025,0,1,2.55,62.44,85.45,3,6,65.41,57.71,44.78,69.05,57.6,74.37,85.7,72.15858514672624,64.99930821538999,34.67,1,1,10.0,1,0,0,36.07,5,2.5,2.0,71.33,68.72,87.69,94.86,57.76,77.92,56.32,45.25,3,2,37,2,1,5,73.11,2943
STU_005654,2023,26,2022,1,2,2.14,68.68,86.52,1,3,86.99,62.15,72.23,68.73,58.25,68.43,68.26,58.74,66.65,61.83,1,3,11.0,1,0,0,82.67,5,7.17,1.0,50.04,40.22,88.28,84.74,83.01,15.2,31.49,54.54,1,2,23,1,6,4,76.9,6077
STU_005655,2022,23,2022,5,2,3.21,48.02,75.28,1,1,74.68,51.76,55.47,77.6173909568665,57.38,68.05369162301798,79.68,62.91,56.3,68.65,2,1,10.0,0,1,1,39.82,3,1.89,4.0,72.2,84.45,47.57,38.67,66.32,74.28,66.03,76.99,2,2,5,0,0,0,81.93,5005
STU_005656,2019,22,2019,6,3,3.7,43.29,75.68,0,7,79.52,66.29,54.09,67.59,72.47,52.68,65.60217258171666,62.11,44.06,38.21,0,1,4.0,1,1,1,45.82,3,2.92,1.0,53.557445349335616,62.76,67.9,60.49,65.13,65.4,63.96,43.27,2,2,65,6,5,4,60.96,9118
STU_005657,2024,25,2024,0,0,2.39,57.37218746545817,87.55,1,1,78.83,70.69,69.54,67.15897841287853,67.48,65.70602936363031,79.87,73.55,59.89,42.56,3,1,9.0,3,1,0,78.31,7,4.08,4.0,62.97,52.82,63.13,47.38,87.21,54.57,78.01,63.24,2,2,11,0,6,5,69.98,8601
STU_005658,2019,27,2019,2,3,3.23,39.42,86.9,0,1,66.44,47.48,67.48,56.8560400686375,55.84,79.86135431973652,74.92,67.61,70.58,31.72,2,2,11.0,1,1,1,55.79,11,0.85,4.0,42.5,55.75,29.15,28.11,64.77,58.61,71.1,58.1,4,3,43,2,5,0,73.04,9105
STU_005659,2019,22,2019,1,0,3.0,50.09,76.9,1,10,55.37,83.93,64.26,57.29,68.8,62.01,65.34,71.92,65.12,40.84,0,2,11.0,0,0,0,20.61,2,2.55,3.0,30.77,78.48,51.93,33.77,61.94,66.19,30.46,60.79,3,2,77,7,0,3,72.76,9204
STU_005660,2020,21,2020,0,1,2.17,30.37,89.59,0,5,68.57,56.33,50.62,64.88727005710105,69.69794246788973,87.18,57.43,64.13,62.03,66.03,2,0,2.0,0,2,0,48.56,3,1.84,4.0,48.59,52.18,61.36,81.15,78.3,86.31,35.8,87.36,3,0,56,7,5,4,89.91,8520
STU_005661,2024,24,2023,6,1,2.98,47.47,76.56,1,1,74.57,99.9,76.31,77.74177332655077,74.73,71.35422699639366,77.61,52.96,55.5,26.62,0,2,10.0,1,1,0,59.17,7,2.55,3.0,37.64,48.76,77.16,82.69,96.78,33.36,63.99,46.82,4,2,71,6,3,2,79.58,5055
STU_005662,2023,20,2023,6,0,3.05,71.23,100.0,1,7,85.56,85.6,80.25,76.47,91.14,86.22,100.0,74.34,67.14,59.39,2,1,6.0,0,0,0,73.99,4,4.31,1.0,43.97,63.14,81.89,63.43,84.75,15.4,51.92,83.61,3,0,4,0,3,1,87.59,2540
STU_005663,2024,22,2024,5,1,3.38,55.8,100.0,2,4,79.02,83.68,86.08,87.06612079899347,71.95429946298455,60.33,87.72,68.76,58.36,65.27,0,1,13.0,1,1,0,61.64,4,2.55,3.0,59.63,70.83,63.85,59.65,65.41,65.89,56.06,57.89,1,2,78,4,7,0,82.48,7028
STU_005664,2026,21,2025,0,0,2.46,60.23,70.84,1,10,90.17,73.49,72.03,71.07,90.74,87.88,72.24,79.8,75.56,67.17,2,3,9.0,0,0,0,30.01,7,0.07,1.0,33.3,74.82,76.08,90.42,75.62,92.57,48.56,86.86,2,1,149,12,2,4,98.58,8041
STU_005665,2025,23,2025,6,1,3.42,74.03,72.03,2,7,57.14,59.9,66.58,70.21,63.76,59.12,58.83782204908511,53.25,52.96,45.42,1,1,2.0,0,1,1,56.26,7,0.21,4.0,24.91,76.22,53.77,86.31,50.18,39.58,72.26,84.04,1,0,154,17,0,5,51.61,7814
STU_005666,2024,24,2023,5,3,3.36,66.28,84.22,3,1,61.19,47.69,67.29,82.61897994721932,52.59,69.42975715752922,37.56,49.84,53.99,61.78,2,0,4.0,0,1,1,57.55,5,5.61,0.0,51.38,54.88,80.76,41.13,39.75,41.77,41.62,22.84,1,2,61,9,6,1,84.91,1138
STU_005667,2020,22,2020,5,1,2.99,73.47,72.99,1,5,70.91,78.39,67.33,84.7296169055822,88.82342886354273,88.55,71.15,49.66,69.29,88.82,2,0,4.0,3,1,0,62.08,6,5.67,0.0,56.71,65.58,59.55,57.97,35.8,73.41,65.15,40.73,1,2,58,8,6,2,95.16,8692
STU_005668,2024,23,2023,1,3,2.91,79.7,90.08,3,5,67.28,60.0,74.77,71.99298908154572,78.41901421178406,79.69,89.37,71.68,60.82,61.11,2,2,10.0,0,1,1,41.09,5,0.78,3.0,48.3,76.82,38.36,62.6,26.31,66.78,66.66,61.79,2,2,31,1,3,4,68.37,1060
STU_005669,2026,22,2026,2,1,2.57,73.12,75.26,0,8,71.69,89.58,73.43,57.48,74.63,55.19,65.74,73.9874207058748,72.48994233898915,87.43,1,2,7.0,0,1,1,55.62,2,0.34,2.0,65.22,41.27,73.27,39.0,90.68,32.36,58.99,29.8,2,2,3,1,1,2,100.0,4148
STU_005670,2020,25,2020,1,1,3.91,39.53,90.2,1,0,56.01,60.89,53.95,59.45,59.78244040053981,56.06,58.85,58.55,44.79,50.77,0,3,12.0,1,0,0,57.33377542548776,0,3.35,2.0,73.13,93.89,74.85,35.73,54.21,66.59,16.3,65.11,2,1,63,6,7,5,75.14,2926
STU_005671,2020,22,2020,4,1,3.74,47.18,86.78,1,1,77.07,99.13,100.0,94.09462305641676,82.82,98.33299531266148,100.0,95.6,76.63,82.55,0,1,5.0,3,2,0,62.27,12,3.41,5.0,73.74,65.03,76.42,60.14,37.46,41.52,35.66,72.52,3,3,34,5,7,1,99.4,9136
STU_005672,2022,24,2022,1,1,3.14,48.06,84.99,0,1,73.02,85.66,84.81,100.0,69.01,87.80335451499158,76.3,71.35,85.9,38.45,0,0,4.0,2,2,0,21.01,6,4.0,6.0,79.05,68.17,55.54,66.87,52.46,63.97,37.97,67.13,2,3,42,3,5,4,93.72,832
STU_005673,2024,25,2024,0,0,2.81,57.37218746545817,80.8,0,6,79.58,69.97,79.43,68.35,75.92,66.76,62.33,84.27466510528095,85.2392183546926,38.1,3,2,11.0,1,1,0,54.63,7,3.27,1.0,78.87,58.49,93.59,67.86,94.39,63.15,69.49,89.88,1,1,8,0,5,1,98.47,3655
STU_005674,2019,23,2018,0,2,3.26,59.88,85.47,1,7,67.99,78.97,69.92,81.82,61.36,87.3,66.28830809813991,62.01,51.79,65.86,1,1,11.0,1,0,0,71.58,4,0.53,1.0,53.557445349335616,86.31,44.87,38.93,16.08,37.86,61.48,70.31,0,0,100,9,6,5,69.16,3863
STU_005675,2024,21,2023,1,1,3.36,47.26,85.72,3,7,82.99,100.0,97.94,84.55,85.37,84.35,85.03111633877654,86.16,79.59,30.07,3,2,14.0,0,1,0,37.21,7,0.28,1.0,63.44,82.99,52.24,66.67,67.97,76.0,86.7,55.45,4,1,37,4,6,1,85.64,9290
STU_005676,2020,24,2020,1,0,2.97,52.73,79.7,3,1,67.29,64.75,61.91,68.23906363757044,51.06,55.90614215246009,49.21,57.14,55.58,68.58,0,2,10.0,1,2,1,85.21,2,2.55,3.0,43.59,31.16,44.18,54.87,52.14,79.29,53.35,41.15,2,1,229,3,5,4,74.12,5434
STU_005677,2019,22,2019,0,1,3.26,55.98,80.16,0,7,69.56,99.27,70.58,69.98,69.11,67.37,78.71484717856247,69.13,70.79,35.37,2,0,4.0,0,1,0,36.92,6,0.69,1.0,27.32,44.21,63.52,67.99,73.32,58.3,75.11,56.8,2,0,248,5,4,2,70.58,7767
STU_005678,2021,24,2021,0,0,3.06,51.66,72.64,2,0,75.34,92.08,76.1,67.29,76.36986319633955,83.25,79.37,70.56,69.56,15.15,0,2,8.0,0,2,1,69.88,3,1.76,1.0,12.85,45.75,78.2,82.92,63.23,47.88,16.74,27.19,2,2,8,1,1,3,69.88,7678
STU_005679,2021,21,2021,1,1,3.26,41.34,78.0,1,10,69.46,74.02,78.86,74.7,69.09,82.83,65.02,92.49,83.56,29.92,0,0,4.0,0,0,0,55.85,4,3.05,4.0,27.87,37.95,87.46,75.05,86.09,50.41,75.01,77.27,0,2,22,1,5,3,79.93,3206
STU_005680,2026,20,2026,5,1,3.74,57.37218746545817,68.91,2,10,60.07,49.02,65.21,58.69,63.7,65.74,58.58,59.1,57.1,43.78,2,2,8.0,2,1,0,58.2,0,2.55,3.0,56.5,55.67,45.0,55.27,45.72,67.22,72.37,47.83,3,3,3,0,2,5,36.67,2886
STU_005681,2019,27,2019,0,2,2.51,22.63,85.27,2,7,68.45,82.0,67.18,55.24,54.99,68.27,71.94702319285689,60.59,52.45,76.67,1,2,6.0,0,1,1,70.51,11,8.01,8.0,82.85,47.72,54.21,23.13,44.97,83.89,37.09,44.24,3,3,69,7,2,3,86.64,9559
STU_005682,2024,21,2024,4,2,2.54,32.56,72.89,4,1,75.18,62.2,68.56,83.42609579283241,63.17,85.42130141850204,66.72,86.76,68.98,36.67,1,2,8.0,0,2,2,59.96,1,0.98,2.0,25.44,79.98,55.32,28.85,88.24,61.04,59.49,30.92,1,2,29,6,5,1,81.06,580
STU_005683,2024,25,2023,0,1,3.0,56.64,100.0,2,10,59.61,59.13,64.96,64.63,55.59,65.05,74.99,67.77,73.47,63.49,1,0,4.0,1,2,0,82.8,10,5.29,6.0,12.82,57.5,84.62,52.28,40.01,69.97,40.03,94.29,4,2,67,6,4,2,88.34,2322
STU_005684,2024,23,2024,0,3,2.56,58.04,66.17,1,5,81.0,97.01,83.99,100.0,82.69293322162177,75.13,100.0,81.87,86.06,83.75,2,1,6.0,3,0,0,84.28,10,3.12,2.0,15.39,71.33,42.24,36.45,84.68,60.05,32.25,61.09,4,1,34,3,6,0,92.25,1882
STU_005685,2023,25,2023,0,1,3.38,35.27,78.52,1,6,61.79,60.43,64.39,75.26,53.67,70.2,63.69,80.77130520524011,75.52636483282814,42.2,3,2,9.0,2,0,0,40.64,8,4.72,3.0,52.57,72.43,70.44,68.4,72.98,29.43,43.99,41.21,2,0,37,4,0,0,74.81,8880
STU_005686,2024,23,2023,6,1,3.93,57.37218746545817,84.3,0,5,61.08,63.76,66.19,74.2811456335576,75.16957482077156,59.33,56.62,46.99,65.77,48.65,0,0,4.0,1,1,1,41.75,1,2.11,0.0,70.23,49.45,31.44,58.04,40.38,53.38,49.19,12.5,3,4,52,7,1,5,67.78,791
STU_005687,2024,23,2024,2,1,2.86,57.37218746545817,62.14,2,7,67.58,65.66,72.9,50.18,57.01,51.34,77.854064191716,40.66,71.69,39.85,0,1,4.0,2,1,0,34.77,3,0.81,3.0,53.29,38.73,52.68,78.31,50.0,66.32,55.2,85.97,1,0,57,6,1,3,44.58,2646
STU_005688,2023,20,2023,5,3,3.45,57.37218746545817,75.88,1,7,100.0,96.69,87.82,96.37,100.0,87.4,100.0,67.45,90.35,49.96,2,1,8.0,3,1,0,66.75,16,4.01,9.0,16.48,59.46,73.51,57.4433546637744,72.95,81.88,67.91,45.67,3,3,19,1,6,1,64.77,8289
STU_005689,2021,24,2020,4,0,3.35,34.71,83.09,3,2,89.5,68.92,67.85,84.48,96.81,70.44,76.14,58.34258098527074,66.95584374408583,26.23,1,1,6.0,0,0,0,26.97,7,1.75,2.0,49.64,49.2,65.63,69.67,70.89,71.83,67.66,64.11,3,0,10,2,6,5,68.61,1826
STU_005690,2025,24,2024,4,3,2.77,54.94,67.35,0,2,83.57,79.26,83.91,88.4,92.66,81.34,92.77,75.80414732250968,70.72569047197466,36.59,1,1,1.0,1,0,0,55.97,7,2.55,3.0,53.15,64.34,67.53,31.05,73.96,41.7,36.68,24.14,2,0,70,7,0,3,51.06,4459
STU_005691,2020,24,2020,5,3,3.12,60.15,95.75,1,7,95.34,94.42,74.73,81.27,84.97,75.14,83.47971588897352,81.91,85.17,55.73,0,3,14.0,1,0,0,43.65,7,2.0,5.0,32.1,77.55,48.24,72.89,78.61,84.38,40.92,57.31,0,1,82,10,6,1,67.22,5466
STU_005692,2025,22,2024,5,1,3.07,69.12,88.87,1,4,62.17,86.51,55.88,63.84973251502375,62.027564818938046,75.02,58.26,63.65,48.6,82.29,0,3,6.0,1,2,2,48.31,5,0.64,2.0,61.36,68.55,69.28,74.65,89.51,22.55,51.4,59.24,4,0,20,1,1,4,100.0,1231
STU_005693,2019,22,2019,0,2,3.92,63.83,66.14,2,10,70.04,91.36,66.61,65.71,87.43,71.89,60.68,100.0,83.85,56.93,1,1,12.0,1,0,0,52.44,2,1.51,1.0,42.92,53.54,18.35,69.59,28.21,56.63,56.79,49.06,0,0,48,4,3,5,56.63,8028
STU_005694,2021,22,2021,1,2,2.26,22.83,80.29,1,6,74.4,92.8,67.95,77.05,85.82,71.36,65.98,70.46966385006542,79.46395431049525,82.63,0,1,3.0,0,1,0,24.31,4,4.42,5.0,32.24,59.88,62.11,54.92,30.14,65.71,51.19,39.43,1,2,21,3,3,5,80.43,2090
STU_005695,2026,22,2025,0,1,3.75,80.89,96.25,3,0,68.98,52.51,56.35,62.59,57.83349088865405,58.95,60.7,67.78,49.22,46.27,0,2,10.0,0,2,0,61.46,1,0.32,3.0,24.87,66.14,57.97,32.38,68.54,90.01,69.77,68.67,3,0,53,4,0,2,0.0,6397
STU_005696,2019,22,2019,0,1,2.38,29.71,79.57,0,10,74.01,71.76,61.64,57.37,44.47,58.11,68.28,62.07,56.92,40.79,0,1,1.0,1,3,1,44.69,3,3.01,2.0,60.25,55.25,74.67,35.22,31.64,83.81,48.81,59.77,2,2,36,4,0,1,67.85,3694
STU_005697,2022,23,2022,1,0,2.95,43.56,86.95,2,10,63.94,69.65,74.81,76.51,62.79,66.41,74.32,60.63,52.59,37.89,0,1,1.0,1,1,0,11.99,6,1.28,5.0,70.68,47.53,86.4,57.08,53.33,69.97,45.6,87.44,1,1,18,0,3,1,80.44,1437
STU_005698,2023,23,2022,2,2,3.36,67.63,72.97,2,4,79.94,77.94,65.77,80.00317650138015,74.91763947233765,65.71,58.66,73.4,61.88,62.99,2,0,1.0,0,0,0,57.03,1,2.55,3.0,25.89,41.35,30.29,87.25,34.39,45.33,37.98,27.17,2,2,53,7,6,2,65.91,9829
STU_005699,2019,23,2019,1,1,3.58,68.25,73.63,3,5,63.34,45.34,50.58,73.96838416589745,68.7677878271651,54.75,52.51,43.12,51.45,35.87,0,0,6.0,1,0,0,78.03,0,1.97,1.0,63.26,52.02,75.82,63.49,67.7,77.01,14.28,64.69,2,2,15,0,3,5,85.2,8541
STU_005700,2019,22,2019,5,3,2.94,57.37218746545817,81.82,1,10,81.36,93.37,78.12,76.43,81.53,72.97,72.21,79.44,73.96,56.63,3,0,6.0,1,0,0,51.63,9,1.16,4.0,33.6,81.78,52.77,15.82,79.6,79.16,54.22,30.21,2,1,31,4,0,1,67.63,1082
STU_005701,2025,25,2025,0,2,3.31,94.23,75.62,3,7,72.45,63.37,65.55,76.3,68.05,67.73,90.97551261119872,58.29,74.35,84.31,1,0,1.0,0,0,0,21.84,3,1.14,3.0,53.557445349335616,23.83,36.02,54.95,92.5,62.36,66.86,76.69,2,1,45,2,0,2,86.35,9453
STU_005702,2019,24,2019,2,1,3.1,57.37218746545817,85.45,1,10,71.85,71.51,72.98,77.5,66.0,59.19,67.62,69.05,53.45,66.24,2,0,8.0,1,1,1,57.33377542548776,0,0.25,2.0,41.31,62.95,88.57,89.58,68.83,61.17,69.88,81.65,5,1,22,2,5,0,87.25,2958
STU_005703,2026,24,2026,1,2,2.75,26.31,100.0,1,1,68.42,47.22,54.99,53.31435222153021,44.86,61.26651931147696,71.86,56.08,48.57,83.24,0,1,3.0,2,1,0,48.58,6,2.55,3.0,53.557445349335616,21.62,66.75,39.25,47.22,65.5,46.54,57.6,3,1,19,2,1,5,77.89,6461
STU_005704,2023,22,2023,5,2,2.2,56.67,94.86,0,2,66.74,76.6,68.9,87.37,58.41,73.55,84.48,57.05526172964999,100.0,45.8,1,2,9.0,1,1,0,33.26,4,2.76,4.0,39.85,48.84,69.96,26.1,37.04,53.88,27.53,69.42,3,4,139,20,5,4,70.38,8897
STU_005705,2020,24,2020,1,1,2.92,83.39,88.16,2,1,81.85,83.98,76.54,73.18768099180963,76.31,73.70269801542639,82.69,73.07,76.17,38.65,1,1,10.0,1,1,1,77.05,4,4.96,3.0,75.52,53.99,92.13,62.05,62.35,46.23,40.55,47.63,2,2,47,7,1,0,85.29,3956
STU_005706,2021,22,2020,5,1,3.18,41.19,92.86,1,1,82.91,92.05,80.15,89.02664669126855,84.46,89.91774275821024,59.31,52.62,68.73,71.82,2,0,4.0,0,0,0,35.34,5,5.53,1.0,52.84,75.32,60.57,18.69,91.83,49.92,30.95,71.44,2,2,48,1,3,1,85.7,9405
STU_005707,2019,23,2019,0,2,3.56,57.37218746545817,76.14,0,1,51.34,57.99,42.72,57.06503890667289,44.81,59.90048913947239,32.44,36.1,27.66,51.87,4,2,9.0,1,2,0,57.33377542548776,1,7.36,1.0,61.44,44.21,75.47,35.87,54.1,35.93,48.46,33.69,1,0,21,2,1,4,67.02,9722
STU_005708,2023,22,2023,6,0,3.98,64.81,71.14,1,10,50.88,48.73,49.03,53.53,61.34,49.16,60.31,61.55,43.55,43.88,1,1,6.0,4,2,0,54.21,2,1.74,1.0,30.71,72.09,50.97,62.34,86.71,35.58,59.8,59.48,3,3,21,4,3,1,70.04,9761
STU_005709,2022,22,2022,0,0,2.55,51.72,90.65,0,5,95.42,69.32,69.01,71.30372466614511,84.59609084769923,86.92,80.23,85.4,80.0,43.67,0,0,4.0,0,1,0,25.32,3,6.63,6.0,66.25,65.64,76.08,45.98,28.37,90.38,42.59,52.6,1,1,46,8,3,0,84.17,8562
STU_005710,2024,22,2024,1,2,3.52,84.19,77.13,3,2,85.48,74.12,71.81,79.34,77.74,66.54,57.33,48.13890269334551,66.77434480762231,62.04,1,3,13.0,2,1,0,41.32,9,2.55,3.0,74.68,52.77,55.95,76.37,30.93,43.48,65.96,39.45,4,1,34,3,1,0,71.99,8994
STU_005711,2024,21,2024,0,1,2.76,39.89,63.8,0,10,66.98,90.02,78.62,93.79,70.81,77.31,64.67,53.35,65.58,78.77,2,0,4.0,1,2,1,45.99,5,4.46,10.0,60.74,79.06,88.84,39.52,31.38,75.49,36.93,77.88,3,2,100,7,4,5,97.89,3141
STU_005712,2022,24,2021,1,1,3.04,89.01,88.78,0,5,65.69,77.95,52.95,79.65838944609118,72.61099849326044,59.52,66.44,56.1,55.91,10.9,0,2,10.0,1,0,0,61.33,5,3.42,1.0,72.59,60.78,29.6,42.92,70.89,71.09,51.45,43.21,0,0,65,8,4,2,68.29,7178
STU_005713,2022,22,2022,4,0,2.91,77.41,100.0,1,1,84.45,79.05,78.16,78.72027270953785,48.68,76.60262674442377,83.44,77.06,72.54,94.66,0,0,4.0,3,1,0,53.55,12,3.61,9.0,75.37,45.05,62.93,28.15,61.95,37.14,34.38,66.57,1,1,33,5,4,2,97.92,622
STU_005714,2021,24,2021,3,1,2.77,57.37218746545817,84.74,1,3,62.42,69.39,46.4,68.43,58.51,47.65,59.6,69.73,60.79,70.87,2,0,0.0,0,1,0,23.64,6,5.28,2.0,68.9,46.54,63.5,37.64,16.15,77.14,31.57,14.6,4,1,93,14,2,4,78.25,6122
STU_005715,2026,22,2026,2,2,3.52,33.79,88.6,2,3,84.16,79.68,93.07,73.3,74.84,70.06,93.87,72.65,83.12,56.28,1,2,4.0,0,1,1,64.17,4,3.5,2.0,12.7,47.16,56.81,47.71,59.85,77.51,30.87,49.22,1,0,36,1,4,5,66.98,5931
STU_005716,2019,21,2019,5,2,3.66,55.15,80.39,2,10,28.1,34.79,36.91,27.81,26.34,20.0,35.66,20.0,24.83,6.97,1,1,0.0,0,1,0,24.85,7,4.89,3.0,56.0,46.16,22.0,66.7,32.82,34.85,57.5,63.74,5,2,70,8,5,5,49.95,3548
STU_005717,2020,23,2020,3,1,2.76,77.36,75.73,0,7,55.25,62.44,57.2,67.29,73.97,66.48,75.57516271372802,61.82,61.13,57.25,1,0,2.0,0,0,0,73.06,13,8.28,4.0,53.557445349335616,87.19,90.12,46.9,37.22,68.84,62.55,53.69,6,1,50,5,6,3,77.43,2701
STU_005718,2024,24,2024,5,2,3.37,72.12,80.91,1,4,76.02,59.72,59.33,65.6634871876756,65.21225013300653,63.62,51.39,47.97,53.82,70.05,3,2,10.0,0,2,0,81.32,4,0.79,6.0,38.55,32.75,67.82,64.35,79.87,87.25,72.44,42.71,6,2,35,5,6,4,90.75,6574
STU_005719,2022,24,2022,5,2,3.32,57.37218746545817,81.12,2,5,63.04,68.31,58.03,75.56670158842948,69.04455466706068,67.57,64.58,50.14,68.37,32.85,0,1,7.0,4,1,0,79.85,9,5.18,1.0,53.557445349335616,52.0,58.31,74.21,65.67,62.91,47.64,41.98,2,2,26,2,6,4,69.87,8215
STU_005720,2024,25,2023,2,1,2.49,47.89,100.0,1,1,63.34,73.18,51.36,53.905675715956406,52.44,59.15402213823386,60.75,51.59,52.46,87.26,3,1,0.0,1,1,0,86.32,10,2.41,4.0,81.64,31.67,82.36,57.4433546637744,74.01,55.34,68.53,24.01,2,1,17,1,4,3,99.84,474
STU_005721,2021,22,2021,0,1,3.38,57.37218746545817,74.09,1,6,67.28,91.03,95.17,82.59,95.7,98.5,82.85,85.04420751054026,85.89920882046351,44.54,1,2,9.0,1,2,0,85.53,5,1.01,1.0,67.61,48.54,82.39,55.65,78.25,57.75,39.56,61.65,0,0,37,5,1,5,77.36,5829
STU_005722,2023,22,2023,0,2,2.36,69.68,85.8,1,1,78.57,84.93,65.25,83.15870533772654,78.93,84.31317119380242,80.14,74.38,77.84,43.86,0,2,9.0,1,1,0,46.01,4,1.3,1.0,53.29,49.84,54.04,83.12,88.11,68.54,70.13,71.64,3,2,83,7,2,2,76.52,300
STU_005723,2022,22,2021,4,0,2.9,72.28,78.5,2,5,85.6,86.68,66.86,91.39642967915589,68.44747310440988,73.01,70.56,61.24,78.89,48.71,0,3,10.0,1,1,0,25.85,5,0.55,2.0,76.7,57.31,15.18,37.31,28.22,38.62,15.56,63.48,1,2,20,3,0,5,58.12,6543
STU_005724,2025,24,2025,2,1,3.06,59.03,88.24,1,1,72.42,78.29,73.32,93.43329860399722,83.52,96.45738455093904,81.66,52.07,71.41,65.91,1,3,8.0,1,1,1,95.36,37,66.69,31.0,37.27,74.42,45.0,69.8,71.64,60.16,34.93,67.57,4,2,21,2,6,3,92.6,317
STU_005725,2026,24,2025,0,3,2.68,61.75,87.51,1,1,57.62,71.49,58.34,61.42987529420562,52.17,60.88587035444928,64.64,46.45,54.18,40.06,0,1,5.0,0,0,0,49.46,4,2.52,2.0,78.74,74.73,74.58,83.11,62.9,77.64,61.16,49.27,1,1,49,3,6,4,57.32,3917
STU_005726,2021,24,2020,5,2,3.2,62.07,94.2,1,1,61.8,61.69,58.73,46.45023472327147,48.16,60.52567588188335,56.78,58.0,52.01,45.59,1,0,4.0,0,2,1,33.36,0,2.55,3.0,80.29,39.69,60.91,39.87,32.08,52.43,83.57,57.86,2,1,45,5,3,5,66.15,8404
STU_005727,2021,28,2020,5,2,2.79,56.98,87.63,1,4,92.3,100.0,88.05,98.20703917698584,91.19574361395144,68.48,87.08,66.71,84.11,38.07,1,1,4.0,0,1,0,24.27,4,2.64,1.0,20.59,46.31,52.3,33.09,22.67,37.75,32.4,46.99,1,1,15,1,2,2,53.44,6627
STU_005728,2025,26,2025,1,0,3.98,80.95,87.22,2,0,67.89,72.38,56.42,62.86,70.01341217975539,61.11,77.96,57.73,75.21,35.94,1,2,8.0,1,0,0,37.22,0,0.21,2.0,53.557445349335616,37.84,71.81,40.34,52.26,47.14,40.81,46.51,3,2,54,2,7,1,48.25,8489
STU_005729,2019,25,2019,1,1,2.81,57.37218746545817,88.9,1,7,79.97,73.69,47.44,65.03,54.04,69.09,78.54185229995211,59.68,62.47,97.1,5,1,2.0,0,2,1,92.54,4,3.13,0.0,48.23,77.86,89.45,66.17,89.79,80.11,48.49,78.33,1,1,8,1,2,2,100.0,2534
STU_005730,2022,24,2022,5,3,2.31,61.12,85.63,1,10,64.84,61.31,55.65,51.11,73.32,58.89,70.14,49.33,51.96,72.74,2,0,4.0,1,1,0,60.1,9,5.41,2.0,74.44,38.54,80.14,40.24,69.27,35.33,33.77,33.95,3,2,29,3,3,2,82.92,7967
STU_005731,2022,25,2021,0,2,3.61,57.37218746545817,70.81,1,3,47.88,77.94,56.37,67.2,47.03,65.24,70.54,60.7,73.32,39.07,0,0,5.0,2,0,0,57.56,4,3.08,5.0,65.08,79.57,48.09,71.74,74.29,56.41,74.36,29.92,3,1,42,5,2,0,59.78,977
STU_005732,2019,22,2018,2,1,2.94,66.44,78.38,1,1,75.36,71.11,85.39,68.54412660669617,61.07,97.02686744819113,82.28,88.58,77.75,74.93,2,0,4.0,0,1,0,44.44,8,1.99,2.0,32.59,58.22,55.36,72.26,18.36,65.18,79.74,47.9,2,2,155,21,6,1,82.36,3039
STU_005733,2019,20,2019,0,2,2.91,36.17,85.5,2,2,57.54,68.82,59.36,60.33,52.59,65.2,69.02,50.01147414200912,46.271828731435306,34.77,1,3,12.0,2,1,0,30.78,2,0.53,3.0,61.03,61.07,73.37,88.36,83.12,84.12,73.08,36.78,1,0,55,7,3,2,76.48,1713
STU_005734,2023,24,2023,6,2,2.87,44.25,68.09,0,5,68.67,60.81,88.8,68.68522321722381,69.22408693205034,74.61,72.61,72.26,61.62,81.31,2,2,8.0,1,1,1,67.3,8,8.97,3.0,66.18,60.03,72.47,67.38,81.53,45.53,50.13,73.69,0,1,8,0,4,4,100.0,7222
STU_005735,2026,24,2025,2,3,2.88,33.07,68.65,1,7,52.67,49.5,41.71,28.47,37.53,45.44,36.58868202835925,55.15,51.88,64.52,1,3,12.0,0,0,0,59.96,3,1.71,1.0,60.71,39.22,20.93,38.34,40.66,55.83,76.06,57.65,1,2,81,8,7,5,54.17,2777
